Employee ID,StartDate,StartYear,ExitDate,Title,BusinessUnit,DepartmentType,Division,EmployeeStatus,IsTerminated,TerminationType,TerminationReason,Regrettable,EmployeeType,EmployeeClassificationType,PayZone,Age,AgeBand,TenureYears,TenureBand,State,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,PhotoFile
2350,2/19/2020,2020,,Network Engineer,TNS,Executive Office,Wireline Construction,Active,0,,,,Part-Time,Temporary,Zone A,45,45-54,3.53,3-4 yrs,MA,Fully Meets,4,4,2,4,Leadership Development,Internal,Passed,3,1837.74,face_01.jpg
2351,12/24/2019,2019,,Data Analyst,EW,Production,Engineers,Active,0,,,,Contract,Temporary,Zone B,51,45-54,3.69,3-4 yrs,MA,Exceeds,5,3,2,5,Communication Skills,Internal,Incomplete,4,298.56,face_02.jpg
2352,10/16/2020,2020,,Data Analyst,MSC,Production,General - Con,Active,0,,,,Full-Time,Temporary,Zone B,30,25-34,2.87,2-3 yrs,MA,Fully Meets,2,3,3,1,Communication Skills,External,Completed,4,715.12,face_03.jpg
2353,9/7/2018,2018,,Data Analyst ,TNS,IT/IS,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,37,35-44,4.98,4+ yrs,MA,Fully Meets,3,2,2,3,Technical Skills,Internal,Passed,3,1008.78,face_04.jpg
2354,1/7/2022,2022,,Data Analyst,PYZ,IT/IS,Wireline Construction,Active,0,,,,Part-Time,Full-Time,Zone C,43,35-44,1.65,1-2 yrs,MA,Exceeds,5,2,5,5,Communication Skills,External,Completed,5,640.81,face_05.jpg
2355,3/25/2019,2019,,Data Analyst,WBL,IT/IS,Field Operations,Active,0,,,,Contract,Temporary,Zone C,39,35-44,4.44,4+ yrs,MA,Fully Meets,4,4,4,3,Customer Service,External,Incomplete,3,807.5,face_06.jpg
2356,11/18/2021,2021,,Data Analyst,NEL,IT/IS,Catv,Active,0,,,,Part-Time,Temporary,Zone C,28,25-34,1.79,1-2 yrs,MA,Fully Meets,3,4,4,4,Technical Skills,External,Completed,4,1618.27,face_07.jpg
2357,12/31/2022,2022,29:31.8,Production Manager,PL,Production,General - Con,Terminated,1,Voluntary,Career growth,,Contract,Temporary,Zone B,40,35-44,0.67,<1 yr,MA,Needs Improvement,2,2,3,1,Leadership Development,Internal,Passed,3,1496.62,face_08.jpg
2358,5/14/2020,2020,29:29.8,Production Manager,PYZ,Production,Executive,Terminated,1,Involuntary,Performance,,Part-Time,Temporary,Zone B,43,35-44,3.3,3-4 yrs,MA,Needs Improvement,2,1,2,3,Project Management,External,Incomplete,3,1000.81,face_09.jpg
2359,12/13/2020,2020,,Production Manager,SVG,Production,Engineers,Active,0,,,,Full-Time,Part-Time,Zone B,38,35-44,2.72,2-3 yrs,MA,Fully Meets,2,5,5,5,Technical Skills,External,Passed,3,1194.08,face_10.jpg
2360,11/16/2021,2021,,Production Manager,TNS,Production,Fielders,Active,0,,,,Part-Time,Part-Time,Zone B,39,35-44,1.79,1-2 yrs,MA,Fully Meets,2,2,2,3,Project Management,Internal,Failed,1,1015.31,face_11.jpg
2361,12/1/2022,2022,,Production Manager,WBL,Production,Project Management - Con,Active,0,,,,Full-Time,Full-Time,Zone C,34,25-34,0.75,<1 yr,MA,Fully Meets,2,2,1,1,Customer Service,External,Passed,4,600.06,face_12.jpg
2362,10/30/2020,2020,,Production Manager,BPC,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone C,50,45-54,2.84,2-3 yrs,MA,Fully Meets,2,3,1,2,Project Management,Internal,Failed,3,1146.37,face_13.jpg
2363,2/8/2021,2021,,Production Manager,CCDR,Production,Wireline Construction,Active,0,,,,Full-Time,Temporary,Zone C,30,25-34,2.56,2-3 yrs,MA,Fully Meets,2,4,4,1,Communication Skills,External,Incomplete,3,505.88,face_14.jpg
2364,8/5/2019,2019,24:05.6,Production Manager,EW,Production,Field Operations,Terminated,1,Involuntary,Restructuring,,Full-Time,Temporary,Zone A,33,25-34,4.07,4+ yrs,MA,Fully Meets,4,2,3,1,Project Management,External,Passed,3,1033.66,face_15.jpg
2365,11/29/2018,2018,,Production Manager,MSC,Production,Engineers,Active,0,,,,Contract,Temporary,Zone A,39,35-44,4.76,4+ yrs,MA,Fully Meets,2,1,2,3,Communication Skills,External,Incomplete,5,560.94,face_16.jpg
2366,11/16/2018,2018,,Production Manager,NEL,Production,Fielders,Active,0,,,,Full-Time,Part-Time,Zone B,46,45-54,4.79,4+ yrs,MA,Fully Meets,2,1,1,2,Project Management,Internal,Failed,3,621.36,face_17.jpg
2367,8/23/2020,2020,,Production Manager,PL,Production,Wireline Construction,Active,0,,,,Contract,Part-Time,Zone C,25,25-34,3.02,3-4 yrs,MA,Fully Meets,3,4,3,2,Project Management,Internal,Failed,3,621.68,face_18.jpg
2368,8/22/2020,2020,,President & CEO,PYZ,Production,Wireline Construction,Active,0,,,,Full-Time,Temporary,Zone B,27,25-34,3.03,3-4 yrs,MA,Fully Meets,3,2,1,3,Technical Skills,External,Failed,4,1670.4,face_19.jpg
2369,10/19/2021,2021,,Network Engineer,SVG,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,22,<25,1.87,1-2 yrs,MA,Fully Meets,3,4,2,3,Leadership Development,External,Passed,5,1238.18,face_20.jpg
2370,2/21/2020,2020,,Network Engineer,TNS,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone B,38,35-44,3.53,3-4 yrs,MA,Fully Meets,4,5,2,1,Leadership Development,External,Completed,3,2655.91,face_21.jpg
2371,11/21/2022,2022,,Data Analyst,EW,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone B,27,25-34,0.78,<1 yr,MA,Fully Meets,3,3,4,3,Customer Service,Internal,Completed,4,511.26,face_22.jpg
2372,8/5/2019,2019,,Data Analyst,CCDR,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone A,35,35-44,4.07,4+ yrs,MA,Fully Meets,2,1,4,1,Leadership Development,Internal,Completed,2,1038.59,face_23.jpg
2373,11/5/2020,2020,,Data Analyst ,BPC,IT/IS,Catv,Active,0,,,,Full-Time,Full-Time,Zone A,43,35-44,2.82,2-3 yrs,MA,Fully Meets,3,3,3,3,Project Management,External,Passed,4,1193.98,face_24.jpg
2374,6/12/2021,2021,,Data Analyst,WBL,IT/IS,Field Operations,Active,0,,,,Part-Time,Part-Time,Zone A,32,25-34,2.22,2-3 yrs,MA,Fully Meets,3,2,3,4,Customer Service,External,Passed,2,450.69,face_25.jpg
2375,9/13/2018,2018,,Data Analyst,TNS,IT/IS,General - Con,Active,0,,,,Contract,Full-Time,Zone B,41,35-44,4.97,4+ yrs,MA,Fully Meets,3,4,2,4,Project Management,External,Incomplete,5,1042.49,face_26.jpg
2376,4/9/2023,2023,,Production Manager,CCDR,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone A,34,25-34,0.4,<1 yr,MA,PIP,2,2,2,3,Communication Skills,Internal,Failed,5,414.4,face_27.jpg
2377,1/9/2021,2021,,Production Manager,SVG,Production,Executive,Active,0,,,,Contract,Part-Time,Zone B,43,35-44,2.64,2-3 yrs,MA,Fully Meets,4,3,4,4,Leadership Development,External,Completed,1,1343.57,face_28.jpg
2378,3/23/2020,2020,,Production Manager,EW,Production,Project Management - Eng,Active,0,,,,Part-Time,Full-Time,Zone A,42,35-44,3.44,3-4 yrs,MA,Fully Meets,3,1,3,3,Leadership Development,Internal,Passed,3,1115.63,face_29.jpg
2379,10/19/2019,2019,,Production Manager,MSC,Production,Fielders,Active,0,,,,Full-Time,Part-Time,Zone C,32,25-34,3.87,3-4 yrs,MA,Fully Meets,3,5,4,2,Communication Skills,External,Incomplete,4,764,face_30.jpg
2380,7/2/2023,2023,00:00.0,Production Manager,TNS,Production,General - Con,Terminated,1,Voluntary,Career growth,Regrettable,Full-Time,Temporary,Zone A,35,35-44,0.17,<1 yr,MA,Fully Meets,3,2,2,2,Customer Service,Internal,Incomplete,5,537.44,face_31.jpg
2381,8/29/2019,2019,,Production Manager,PYZ,Production,Catv,Active,0,,,,Part-Time,Part-Time,Zone B,47,45-54,4.01,4+ yrs,MA,Fully Meets,1,1,2,1,Technical Skills,External,Incomplete,1,1523.18,face_32.jpg
2382,7/17/2023,2023,00:00.0,Production Manager,WBL,Production,Catv,Terminated,1,Voluntary,Better opportunity,Regrettable,Part-Time,Temporary,Zone C,39,35-44,0.13,<1 yr,MA,Fully Meets,3,3,2,4,Project Management,Internal,Passed,1,711.71,face_33.jpg
2383,2/2/2020,2020,,Production Manager,NEL,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone A,26,25-34,3.58,3-4 yrs,MA,Fully Meets,3,4,4,2,Customer Service,External,Failed,1,553.2,face_34.jpg
2384,10/14/2021,2021,,Production Manager,PL,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone A,43,35-44,1.88,1-2 yrs,MA,Fully Meets,2,3,3,2,Communication Skills,Internal,Failed,3,411.74,face_35.jpg
2385,4/10/2020,2020,,Production Manager,BPC,Production,Yard (Material Handling),Active,0,,,,Contract,Part-Time,Zone A,29,25-34,3.39,3-4 yrs,MA,Fully Meets,3,4,4,2,Technical Skills,Internal,Failed,1,674.64,face_36.jpg
2386,12/14/2018,2018,,Production Manager,CCDR,Production,Finance & Accounting,Active,0,,,,Part-Time,Part-Time,Zone B,51,45-54,4.71,4+ yrs,MA,Fully Meets,3,3,3,2,Customer Service,External,Completed,3,576.23,face_37.jpg
2387,6/27/2022,2022,,President & CEO,SVG,Production,Safety,Active,0,,,,Contract,Temporary,Zone C,45,45-54,1.18,1-2 yrs,MA,Fully Meets,3,2,2,1,Communication Skills,Internal,Failed,2,343.21,face_38.jpg
2388,9/7/2020,2020,,Network Engineer,EW,Production,Fielders,Active,0,,,,Contract,Temporary,Zone C,40,35-44,2.98,2-3 yrs,MA,Fully Meets,3,4,4,2,Project Management,Internal,Passed,4,568.12,face_39.jpg
2389,11/3/2019,2019,45:54.3,Data Analyst,EW,Production,General - Eng,Terminated,1,Involuntary,Restructuring,,Contract,Part-Time,Zone C,40,35-44,3.83,3-4 yrs,MA,Fully Meets,3,3,2,4,Technical Skills,Internal,Completed,1,1180.16,face_40.jpg
2390,5/15/2020,2020,,Data Analyst,MSC,Production,Engineers,Active,0,,,,Part-Time,Part-Time,Zone C,36,35-44,3.3,3-4 yrs,MA,PIP,2,2,1,2,Customer Service,External,Incomplete,5,685.7,face_41.jpg
2391,4/28/2023,2023,,Data Analyst ,TNS,IT/IS,Splicing,Active,0,,,,Part-Time,Full-Time,Zone B,42,35-44,0.34,<1 yr,MA,Exceeds,4,5,3,3,Technical Skills,External,Passed,3,1267.89,face_42.jpg
2392,8/5/2019,2019,,Data Analyst,BPC,IT/IS,People Services,Active,0,,,,Full-Time,Full-Time,Zone A,35,35-44,4.07,4+ yrs,MA,Fully Meets,3,2,1,2,Customer Service,External,Failed,5,792.12,face_43.jpg
2393,12/5/2018,2018,,Production Manager,NEL,Production,Engineers,Active,0,,,,Full-Time,Part-Time,Zone C,41,35-44,4.74,4+ yrs,MA,Fully Meets,2,3,2,3,Project Management,External,Passed,5,823.4,face_44.jpg
2394,4/25/2022,2022,,Production Manager,PL,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone C,44,35-44,1.35,1-2 yrs,MA,Fully Meets,4,4,4,5,Customer Service,Internal,Completed,1,408.29,face_45.jpg
2395,12/10/2019,2019,,Production Manager,PYZ,Production,General - Eng,Active,0,,,,Part-Time,Part-Time,Zone C,33,25-34,3.73,3-4 yrs,MA,Fully Meets,2,3,5,2,Customer Service,External,Completed,5,858.38,face_46.jpg
2396,6/30/2022,2022,,Production Manager,SVG,Production,General - Eng,Active,0,,,,Contract,Part-Time,Zone C,31,25-34,1.17,1-2 yrs,MA,Fully Meets,3,1,2,1,Project Management,External,Completed,5,1669.14,face_47.jpg
2397,9/19/2018,2018,,Production Manager,TNS,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,29,25-34,4.95,4+ yrs,MA,Fully Meets,3,3,4,3,Project Management,External,Failed,5,1252.09,face_48.jpg
2398,7/8/2019,2019,,Production Manager,WBL,Production,General - Con,Active,0,,,,Contract,Temporary,Zone C,29,25-34,4.15,4+ yrs,MA,Fully Meets,4,3,3,3,Technical Skills,External,Completed,3,1543.08,face_49.jpg
2399,5/25/2023,2023,14:02.2,Production Manager,PYZ,Production,Wireline Construction,Terminated,1,Voluntary,Compensation,,Full-Time,Part-Time,Zone B,22,<25,0.27,<1 yr,MA,PIP,1,1,1,1,Customer Service,External,Incomplete,1,632.2,face_50.jpg
2400,11/3/2018,2018,37:46.3,Production Manager,WBL,Production,General - Sga,Terminated,1,Voluntary,Career growth,Regrettable,Contract,Part-Time,Zone A,45,45-54,4.83,4+ yrs,MA,Fully Meets,3,1,2,2,Communication Skills,External,Failed,4,524.95,face_01.jpg
2401,11/9/2022,2022,05:53.4,Production Manager,NEL,Production,Field Operations,Terminated,1,Voluntary,Better opportunity,Regrettable,Full-Time,Part-Time,Zone C,52,45-54,0.81,<1 yr,MA,Fully Meets,3,2,3,1,Customer Service,Internal,Completed,4,541.71,face_02.jpg
2402,4/14/2022,2022,,Production Manager,PL,Production,Shop (Fleet),Active,0,,,,Full-Time,Full-Time,Zone C,49,45-54,1.38,1-2 yrs,MA,Needs Improvement,2,3,3,3,Communication Skills,External,Passed,1,743.23,face_03.jpg
2403,8/6/2020,2020,,Production Manager,BPC,Production,Finance & Accounting,Active,0,,,,Full-Time,Temporary,Zone C,24,<25,3.07,3-4 yrs,MA,Fully Meets,2,3,3,3,Technical Skills,External,Failed,5,1530.62,face_04.jpg
2404,6/26/2019,2019,,Production Manager,CCDR,Production,General - Con,Active,0,,,,Contract,Temporary,Zone C,45,45-54,4.18,4+ yrs,MA,Exceeds,4,2,2,3,Project Management,External,Passed,3,1315.33,face_05.jpg
2405,9/13/2020,2020,,President & CEO,SVG,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone B,50,45-54,2.97,2-3 yrs,MA,Fully Meets,2,3,1,2,Technical Skills,External,Passed,1,1201.98,face_06.jpg
2406,11/13/2018,2018,,Network Engineer,EW,Production,Engineers,Active,0,,,,Part-Time,Part-Time,Zone B,35,35-44,4.8,4+ yrs,MA,Fully Meets,2,1,2,1,Communication Skills,Internal,Failed,1,480.5,face_07.jpg
2407,10/6/2019,2019,,Data Analyst,EW,Production,Finance & Accounting,Active,0,,,,Full-Time,Temporary,Zone C,39,35-44,3.9,3-4 yrs,MA,Exceeds,3,3,1,3,Project Management,Internal,Failed,2,726.66,face_08.jpg
2408,9/15/2021,2021,,Data Analyst,MSC,IT/IS,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone B,22,<25,1.96,1-2 yrs,MA,Fully Meets,3,3,4,2,Project Management,Internal,Failed,1,840.95,face_09.jpg
2409,2/6/2020,2020,,Data Analyst ,TNS,IT/IS,Engineers,Active,0,,,,Full-Time,Full-Time,Zone B,40,35-44,3.57,3-4 yrs,MA,Fully Meets,3,3,3,2,Customer Service,External,Passed,1,784.29,face_10.jpg
2410,10/21/2022,2022,,Data Analyst,PYZ,IT/IS,Engineers,Active,0,,,,Full-Time,Part-Time,Zone B,27,25-34,0.86,<1 yr,MA,Fully Meets,3,2,2,1,Technical Skills,External,Failed,3,1288.23,face_11.jpg
2411,10/11/2022,2022,,Production Manager,NEL,Production,General - Con,Active,0,,,,Part-Time,Temporary,Zone B,38,35-44,0.89,<1 yr,MA,Exceeds,5,4,3,5,Project Management,External,Incomplete,4,921.81,face_12.jpg
2412,1/30/2022,2022,,Production Manager,PL,Production,Engineers,Active,0,,,,Full-Time,Part-Time,Zone B,24,<25,1.59,1-2 yrs,MA,Fully Meets,2,2,1,1,Project Management,Internal,Incomplete,5,875.3,face_13.jpg
2413,7/27/2022,2022,51:58.5,Production Manager,PYZ,Production,General - Con,Terminated,1,Involuntary,Performance,,Full-Time,Temporary,Zone B,41,35-44,1.1,1-2 yrs,MA,PIP,2,2,1,2,Communication Skills,External,Incomplete,1,566.59,face_14.jpg
2414,5/26/2022,2022,,Production Manager,SVG,Production,General - Con,Active,0,,,,Part-Time,Part-Time,Zone B,45,45-54,1.27,1-2 yrs,MA,Fully Meets,3,4,2,2,Technical Skills,External,Failed,5,1452.66,face_15.jpg
2415,2/8/2021,2021,,Production Manager,TNS,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone B,31,25-34,2.56,2-3 yrs,MA,Fully Meets,2,3,1,1,Customer Service,Internal,Completed,4,585.29,face_16.jpg
2416,6/6/2022,2022,,Production Manager,WBL,Production,General - Con,Active,0,,,,Contract,Full-Time,Zone C,27,25-34,1.24,1-2 yrs,MA,Fully Meets,4,4,3,3,Communication Skills,Internal,Passed,2,544.08,face_17.jpg
2417,2/27/2021,2021,,Production Manager,BPC,Production,Engineers,Active,0,,,,Contract,Full-Time,Zone C,22,<25,2.51,2-3 yrs,MA,Fully Meets,4,2,4,5,Communication Skills,External,Passed,4,654.11,face_18.jpg
2418,1/26/2022,2022,40:39.5,Production Manager,CCDR,Production,Project Management - Con,Terminated,1,Voluntary,Better opportunity,,Contract,Temporary,Zone B,35,35-44,1.6,1-2 yrs,MA,Needs Improvement,2,3,4,3,Technical Skills,External,Completed,5,1559.93,face_19.jpg
2419,4/1/2020,2020,,Production Manager,EW,Production,Wireline Construction,Active,0,,,,Part-Time,Temporary,Zone A,33,25-34,3.42,3-4 yrs,MA,Needs Improvement,3,2,3,2,Project Management,External,Passed,4,1011.65,face_20.jpg
2420,6/3/2020,2020,,Production Manager,MSC,Production,Project Management - Con,Active,0,,,,Contract,Full-Time,Zone B,25,25-34,3.24,3-4 yrs,MA,Fully Meets,3,3,3,2,Project Management,Internal,Passed,3,770.37,face_21.jpg
2421,11/20/2021,2021,,Production Manager,NEL,Production,Engineers,Active,0,,,,Full-Time,Part-Time,Zone C,41,35-44,1.78,1-2 yrs,MA,Fully Meets,3,1,3,1,Customer Service,Internal,Incomplete,3,564.33,face_22.jpg
2422,12/21/2021,2021,,Production Manager,PL,Production,General - Con,Active,0,,,,Part-Time,Temporary,Zone A,33,25-34,1.69,1-2 yrs,MA,PIP,2,1,2,3,Leadership Development,External,Incomplete,1,1580.69,face_23.jpg
2423,10/10/2018,2018,,President & CEO,PYZ,Production,General - Con,Active,0,,,,Contract,Full-Time,Zone A,30,25-34,4.89,4+ yrs,MA,Fully Meets,3,5,1,3,Technical Skills,Internal,Incomplete,5,1138.66,face_24.jpg
2424,2/26/2019,2019,,Network Engineer,SVG,Executive Office,Engineers,Active,0,,,,Full-Time,Full-Time,Zone C,34,25-34,4.51,4+ yrs,MA,Exceeds,2,3,3,4,Customer Service,Internal,Passed,1,449,face_25.jpg
2425,6/19/2022,2022,,Director of Operations,MSC,Production,Wireline Construction,Active,0,,,,Contract,Full-Time,Zone C,46,45-54,1.2,1-2 yrs,MA,Fully Meets,4,4,2,2,Technical Skills,External,Failed,3,2006.07,face_26.jpg
2426,7/20/2020,2020,,Data Analyst,EW,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone C,43,35-44,3.12,3-4 yrs,MA,Fully Meets,2,2,1,1,Leadership Development,External,Incomplete,4,1747.37,face_27.jpg
2427,1/17/2020,2020,27:46.8,Data Analyst,CCDR,IT/IS,Field Operations,Terminated,1,Voluntary,Compensation,Regrettable,Part-Time,Full-Time,Zone C,37,35-44,3.62,3-4 yrs,MA,Fully Meets,2,2,1,2,Communication Skills,Internal,Incomplete,2,440.02,face_28.jpg
2428,6/4/2021,2021,22:34.1,Data Analyst ,BPC,IT/IS,Yard (Material Handling),Terminated,1,Involuntary,Restructuring,,Part-Time,Temporary,Zone B,43,35-44,2.24,2-3 yrs,MA,PIP,1,1,1,1,Customer Service,External,Incomplete,4,643.59,face_29.jpg
2429,4/19/2019,2019,,Production Manager,BPC,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone C,29,25-34,4.37,4+ yrs,MA,Fully Meets,3,2,4,4,Communication Skills,External,Completed,5,819.12,face_30.jpg
2430,11/17/2018,2018,,Production Manager,CCDR,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone B,39,35-44,4.79,4+ yrs,MA,Fully Meets,3,3,5,3,Technical Skills,External,Failed,2,1131.23,face_31.jpg
2431,8/18/2022,2022,,Production Manager,SVG,Production,General - Con,Active,0,,,,Contract,Full-Time,Zone A,38,35-44,1.04,1-2 yrs,MA,Fully Meets,3,2,1,4,Customer Service,External,Passed,3,618.56,face_32.jpg
2432,2/10/2023,2023,57:10.0,Production Manager,EW,Production,Yard (Material Handling),Terminated,1,Involuntary,Performance,,Contract,Full-Time,Zone C,32,25-34,0.56,<1 yr,MA,PIP,1,1,1,1,Customer Service,External,Passed,1,818.59,face_33.jpg
2433,4/22/2020,2020,,Production Manager,MSC,Production,Engineers,Active,0,,,,Contract,Temporary,Zone C,42,35-44,3.36,3-4 yrs,MA,Fully Meets,4,5,4,5,Technical Skills,Internal,Passed,4,1096.29,face_34.jpg
2434,1/14/2023,2023,,Production Manager,TNS,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone A,30,25-34,0.63,<1 yr,MA,Needs Improvement,2,2,2,1,Leadership Development,External,Incomplete,4,1521.09,face_35.jpg
2435,3/13/2023,2023,,Production Manager,PYZ,Production,Engineers,Active,0,,,,Full-Time,Part-Time,Zone C,41,35-44,0.47,<1 yr,MA,Fully Meets,3,1,2,1,Communication Skills,Internal,Incomplete,5,389.6,face_36.jpg
2436,12/30/2022,2022,,Production Manager,WBL,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone B,41,35-44,0.67,<1 yr,MA,Fully Meets,2,4,2,2,Project Management,External,Incomplete,5,1050.53,face_37.jpg
2437,6/4/2020,2020,,Production Manager,NEL,Production,Shop (Fleet),Active,0,,,,Full-Time,Full-Time,Zone A,22,<25,3.24,3-4 yrs,MA,Fully Meets,2,2,2,2,Customer Service,External,Failed,2,715.03,face_38.jpg
2438,3/13/2022,2022,,Production Manager,PL,Production,Wireless,Active,0,,,,Contract,Full-Time,Zone A,47,45-54,1.47,1-2 yrs,MA,Fully Meets,3,1,3,3,Customer Service,External,Incomplete,1,928.52,face_39.jpg
2439,8/21/2021,2021,,Production Manager,BPC,Production,Engineers,Active,0,,,,Contract,Part-Time,Zone B,22,<25,2.03,2-3 yrs,MA,Fully Meets,3,4,3,2,Project Management,External,Failed,4,1234.4,face_40.jpg
2440,5/15/2021,2021,,Production Manager,CCDR,Production,General - Con,Active,0,,,,Contract,Temporary,Zone B,32,25-34,2.3,2-3 yrs,MA,Exceeds,4,5,5,5,Communication Skills,Internal,Passed,4,516.97,face_41.jpg
2441,7/14/2021,2021,31:33.6,President & CEO,SVG,Production,General - Sga,Terminated,1,Voluntary,Compensation,Regrettable,Contract,Part-Time,Zone B,46,45-54,2.13,2-3 yrs,MA,Fully Meets,3,2,3,1,Project Management,External,Incomplete,5,1023.76,face_42.jpg
2442,1/31/2023,2023,,Director of Operations,SVG,Production,Executive,Active,0,,,,Contract,Full-Time,Zone C,34,25-34,0.58,<1 yr,MA,Fully Meets,3,5,4,4,Communication Skills,Internal,Passed,2,471.83,face_43.jpg
2443,7/27/2020,2020,,Data Analyst,EW,Production,Wireline Construction,Active,0,,,,Part-Time,Full-Time,Zone B,25,25-34,3.1,3-4 yrs,MA,Exceeds,4,4,4,3,Project Management,External,Passed,5,836.77,face_44.jpg
2444,4/16/2023,2023,30:53.4,Data Analyst,MSC,IT/IS,Wireline Construction,Terminated,1,Involuntary,Performance,,Part-Time,Part-Time,Zone C,27,25-34,0.38,<1 yr,MA,PIP,2,3,3,5,Project Management,External,Incomplete,1,1143.89,face_45.jpg
2445,12/30/2019,2019,,Production Manager,MSC,Production,General - Con,Active,0,,,,Contract,Temporary,Zone B,47,45-54,3.67,3-4 yrs,MA,PIP,1,1,3,1,Leadership Development,External,Incomplete,1,1723.71,face_46.jpg
2446,12/6/2021,2021,12:43.7,Production Manager,NEL,Production,Executive,Terminated,1,Involuntary,Restructuring,,Contract,Full-Time,Zone C,22,<25,1.74,1-2 yrs,MA,Fully Meets,4,5,4,5,Communication Skills,External,Failed,1,805.73,face_47.jpg
2447,2/2/2020,2020,,Production Manager,PL,Production,Engineers,Active,0,,,,Full-Time,Full-Time,Zone A,48,45-54,3.58,3-4 yrs,MA,Needs Improvement,2,1,2,2,Technical Skills,Internal,Completed,1,1389.79,face_48.jpg
2448,10/23/2020,2020,,Production Manager,PYZ,Production,General - Eng,Active,0,,,,Full-Time,Part-Time,Zone C,37,35-44,2.86,2-3 yrs,MA,Fully Meets,2,3,5,3,Customer Service,Internal,Passed,5,496.36,face_49.jpg
2449,4/29/2020,2020,,Production Manager,SVG,Production,Aerial,Active,0,,,,Part-Time,Temporary,Zone B,28,25-34,3.34,3-4 yrs,MA,Fully Meets,2,2,3,3,Project Management,External,Passed,4,955.58,face_50.jpg
2450,8/18/2022,2022,26:59.9,Production Manager,TNS,Production,Aerial,Terminated,1,Involuntary,Restructuring,,Full-Time,Part-Time,Zone A,32,25-34,1.04,1-2 yrs,MA,PIP,1,1,1,1,Project Management,Internal,Incomplete,5,711.35,face_01.jpg
